annotation_id,pair_id,source,dataset_name,speaker_a,turn_a,speaker_b,turn_b,resonance_present,label_reproduction,label_parallelism,label_selective_reuse,label_repair,label_contrast,label_analogy_candidate,evidence_span_a,evidence_span_b,annotator_note,uncertainty_reason,gold_candidate_status,top30_review_applied,reviewer_confidence,final_decision_note,previous_resonance_present,previous_label_reproduction,previous_label_parallelism,previous_label_selective_reuse,previous_label_repair,previous_label_contrast,previous_label_analogy_candidate,previous_evidence_span_a,previous_evidence_span_b,gold_candidate_v2_status,round2_review_applied,round2_reviewer_confidence,round2_final_decision_note,round2_previous_resonance_present,round2_previous_label_reproduction,round2_previous_label_parallelism,round2_previous_label_selective_reuse,round2_previous_label_repair,round2_previous_label_contrast,round2_previous_label_analogy_candidate,round2_previous_evidence_span_a,round2_previous_evidence_span_b,gold_candidate_v3_status,final_sanity_review_applied,final_sanity_reviewer_confidence,final_sanity_final_decision_note,final_sanity_previous_resonance_present,final_sanity_previous_label_reproduction,final_sanity_previous_label_parallelism,final_sanity_previous_label_selective_reuse,final_sanity_previous_label_repair,final_sanity_previous_label_contrast,final_sanity_previous_label_analogy_candidate,final_sanity_previous_evidence_span_a,final_sanity_previous_evidence_span_b,final_sanity_inferred_from_user_message,final_sanity_changed_fields,gold_v1_status,gold_v1_freeze_source,gold_v1_frozen_at
F300V1-0221,2688875,文本对话,红楼梦,林之孝,奴才该死，求老爷开恩。,贾政,交给琏二爷算明了来回。,no,0,0,0,0,0,0,,,B只是作出事务处理命令，未复用A的求饶结构或核心表达。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0222,2993800,日常对话,chatterbot,,是的.,,它是什么样的?,uncertain,0,0,?,0,0,0,是的,它是什么样的,B用“它”追问前文对象，但A仅为“是的”，缺少可判定的指称来源。,A话轮信息不足，无法稳定确认“它”指向的对象。,top30_reviewed,1,low,B用“它”追问前文对象，但A仅为“是的”，指称来源缺失，保留uncertain。,uncertain,0,0,?,0,0,0,是的,它,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0223,2734218,文本对话,论语,子路,君子,孔子,修己以敬,yes,0,0,1,0,0,0,君子,修己以敬,B以“修己以敬”解释A提出的“君子”概念，属于定义式选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0224,2724233,文本对话,清平山堂话本,卓文君,妾早知先生如此辽阔，不来冒渎。今先生视妾有私奔之心，故乃轻言。琴中之意，妾已备知。,司马相如,小生得见花颜，死也甘心。,yes,0,0,1,0,0,0,琴中之意 ||| 有私奔之心,得见花颜,B回应A关于情意和私心的陈述，以“得见花颜”表明自己的情意立场。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0225,2748938,日常对话,qingyun-11w,问,打电话让他消失,答,很多次哇,uncertain,0,0,?,0,0,0,打电话让他消失,很多次哇,B可能回应A的行为建议，但短答缺少明确对象和结构关系，难以稳定判断。,短答依赖上下文，无法确认“很多次”具体承接何事。,top30_reviewed,1,low,B可能回应A的行为建议，但“很多次”缺少明确承接对象，保留uncertain。,uncertain,0,0,?,0,0,0,打电话让他消失,很多次哇,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0226,2703501,文本对话,水浒传,李逵,这个乞丐道人却鸟躲在那里！我若见时，脑揪将去见哥哥！,戴宗,你又来了！若不听我的言语，我又教你吃苦！,yes,0,0,1,1,1,0,脑揪将去见哥哥,你又来了 ||| 若不听我的言语,B针对A的冲动行动进行制止和警告，形成修正性回应和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0227,2678316,文本对话,雷雨,周冲,没有吧，我在她的门上敲了半天，她的门锁着。是的，那也许。爸，我走了。,周朴园,冲儿，不要走。,yes,1,0,1,0,1,0,我走了,不要走,B复现“走”，并直接否定A的离开意向。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0228,2723437,文本对话,唐传奇,众神,是西汉鄱县王吴芮。今刺史宅，是芮昔时所居。至今犹恃雄豪，侵占土地，往往肆其暴虐，人无奈何。,田先生,即追来！,yes,0,0,1,0,0,0,吴芮 ||| 肆其暴虐,即追来,B承接A关于吴芮暴虐的说明，立即提出追捕行动。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0229,2734922,文本对话,朴通事,甲,一个长大汉撒大鞋，白日去，黑夜来。,乙,这个是灯台。,yes,0,0,1,0,0,0,一个长大汉撒大鞋，白日去，黑夜来,灯台,B以“灯台”填入A的谜面答案，属于谜语问答式填槽。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0230,2722009,文本对话,平凡的世界,孙少安,三千。,贺秀莲,还得另转借一千块……,yes,0,0,1,0,0,0,三千,一千块,B承接A给出的“三千”金额，并提出还需另借一千。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0231,2714006,文本对话,西游记,妖王,物虽微贱，却要用心收藏，切不可摇幌着他。,娘娘,我晓得。安在这妆台之上，无人摇动。,yes,1,0,1,0,0,0,用心收藏 ||| 切不可摇幌着他,我晓得 ||| 无人摇动,B承接A的收藏和不可摇动要求，并表示会安置妥当。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0232,2722565,文本对话,骆驼祥子,铺主,听听声儿吧，铃铛似的！拉去吧，你就是把车拉碎了，要是钢条软了一根，你拿回来，把它摔在我脸上！一百块，少一分咱们吹！,祥子,我要这辆车，九十六！,yes,0,0,1,0,1,0,一百块,九十六,B围绕A提出的车价进行还价，形成选择性承接和价格对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0233,2751354,日常对话,chatterbot-1k,,你是至关重要的,,我可能把别人跌逾我应该。,uncertain,?,?,?,?,?,0,你是至关重要的,我可能把别人跌逾我应该,B话轮疑似机器生成错配，难以建立稳定的跨话轮关系。,语料不连贯或错配，无法稳定判断。,top30_reviewed,1,low,B话轮疑似机器生成错配，语义不连贯，保留uncertain。,uncertain,?,?,?,?,?,0,你是至关重要的,我可能把别人跌逾我应该,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0234,2753660,网络回帖,tieba-305w,上帖,呵呵只要格子去英超，除曼联外的其他俱乐部不会有一点竞争力,回帖,请小贝去勾搭吧，肯定来,yes,0,0,1,0,0,0,格子去英超,肯定来,B承接A关于格子去英超的设想，提出请小贝招揽的后续方案。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0235,3041751,影视对白,subtitle-useless,,恐怕为时已晚了乔纳斯,,你已经打草惊蛇了,yes,0,0,1,0,0,0,为时已晚,打草惊蛇,B用“打草惊蛇”解释A所说“为时已晚”的原因或后果。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,high,B用“打草惊蛇”解释A所说“为时已晚”的原因或后果，语义承接明确，保留yes。,yes,0,0,1,0,0,0,为时已晚,打草惊蛇,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0236,2751275,日常对话,青云语料,问,天蝎座，,答,未获取到相关信息,no,0,0,0,0,0,0,,,B是系统式未检索到信息的回复，不构成可分析的对话句法共鸣。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0237,2728842,文本对话,朱子语类,问者,『非其君不仕，非其民不使』；『治亦进，乱亦进，不羞污君，不辞小官』，气象可谓已甚矣，而目之曰圣人之清、和，似颇难会,朱子,虽是圣，终有过当处,yes,1,0,1,0,1,0,圣人之清、和,虽是圣 ||| 过当处,B复现“圣”，并对A提出的圣人评价作限定和修正。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0238,2754833,网络回帖,贴吧回帖,上文,参考 呆湾就不会有温格了,回帖,改成白色恐怖么,yes,1,0,1,0,0,1,参考 呆湾,白色恐怖,B承接A的台湾参照框架，转向“白色恐怖”这一历史类比对象。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,high,B承接A的台湾参照框架，并转向“白色恐怖”这一历史类比对象，保留yes和analogy_candidate。,yes,1,0,1,0,0,1,参考 呆湾,白色恐怖,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0239,2693906,访谈语料,china_interview,主持人,每个流程都要排队。,滕建荣,对，我们顺应群众的呼声，自我加压，让医生来承担，提前为患者服务的诊间结算的功能。这样一来，医生开了单子以后，马上可以在医生的诊间收费，就是我们说的直接结算。 第二，我们现在已经做到了B超预约，你用不着再到B超室和CT室去预约，在医生的信息平台上，我们把资源都整合到直接为患者服务的医生手里，医生就可以根据您的要求，选择比如说统一的明天下午好不好？你说好，那就很潇洒地OK，那你就走了。,yes,0,0,1,0,0,0,每个流程都要排队,诊间结算 ||| B超预约,B承接A关于流程排队的问题，说明诊间结算和预约整合等解决措施。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0240,2888064,日常对话,douban-multiturn-100w,甲,具体参见url n251623384shtml,乙,果断试啊酒酿蛋真心不好喝坚持不下去,no,0,0,0,0,0,0,,,B转入酒酿蛋体验，与A提供URL之间缺少稳定的复现或结构承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0241,2734667,文本对话,老乞大,乙,你身材大的人，一托比别人争多。,甲,这缎子地头是那里的？,no,0,0,0,0,0,0,,,B转问缎子产地，与A关于身材和布料多少的说明缺少稳定映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0242,2694637,访谈语料,mfa_press,林剑,应俄罗斯联邦总统普京邀请，习近平主席于10月22日至24日赴俄罗斯喀山出席金砖国家领导人第十六次会晤，届时中俄元首将有交流会晤的机会，就双边关系及国际、地区问题深入交换意见。,《北京青年报》记者,近期法国欧洲新闻电视台、美国《旅行和旅游世界》、新加坡《联合早报》等媒体评论称，近年来中国采取一系列免签政策，实行数字支付协助服务、健全双语设施和快捷交通系统等便利措施，极大方便了外国游客的中国行，外国游客也纷纷涌向中国。发言人对此有何评论？,no,0,0,0,0,0,0,,,B提出外国游客来华便利问题，与A关于金砖会晤的答复无相邻共鸣关系。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0243,2735983,文本对话,世说新语,刘长沙,卿才乃当不胜苟子，然会名处多。,王中郎,痴！,no,0,0,0,0,0,0,,,B只是以“痴”作情绪性评价，缺少可定位的复现、填槽或结构映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0244,2734050,文本对话,孟子,孟子,善人也，信人也,浩生不害,何谓善？何谓信？,yes,1,1,1,0,0,0,善人也，信人也,何谓善？何谓信？,B复现“善/信”，并将A的两个判断分别转化为解释请求。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0245,2691938,文本对话,红楼梦,袭人,明日为始，一天写一百字才好。,贾母,以后只管写字念书，不用出来也使得。你去回你太太知道。,yes,1,0,1,0,0,0,一天写一百字,写字念书,B复现“写”相关学习安排，并把A的写字要求扩展为读写计划。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0246,3066973,日常对话,chatterbot,,你永远不会好,,"我试着尽可能好,我可以。",yes,1,0,1,0,1,0,不会好,尽可能好,B复现“好”，并把A的否定评价转化为自我努力说明。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0247,2734109,文本对话,论语,孔子,忠矣！,子张,仁矣乎？,yes,0,1,1,0,0,0,忠矣,仁矣乎,B以同类德目判断格式承接A的“忠”，继续追问是否可称为“仁”。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0248,2724637,文本对话,清平山堂话本,,【母】：巨卿何人也？,张劭,张劭备述详细。,no,0,0,0,0,0,0,,,B只是叙述张劭详细说明，未呈现对A“何人”问题的具体填槽内容。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0249,3085954,日常对话,qingyun-11w,问,的反义词,答,反弹,uncertain,0,0,?,0,0,0,的反义词,反弹,A缺少被询问词，B虽像回答反义词但无法确认承接对象。,A话轮残缺，无法判断“反弹”是否为有效填槽。,top30_reviewed,1,low,A缺少被询问词，B虽像回答反义词，但无法确认“反弹”是否为有效填槽，保留uncertain。,uncertain,0,0,?,0,0,0,的反义词,反弹,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0250,2705383,文本对话,水浒传,燕青,大哥莫要造次，定没这事。,李逵,他在东京兀自去李师师家去，到这里怕不做出来！,yes,0,0,1,0,1,0,定没这事,怕不做出来,B针对A的否认作反向推断，坚持事情可能发生，形成选择性承接和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0251,2677873,文本对话,雷雨,鲁四凤,他又把前一个月的话跟我提了。,周萍,他说，他要你？,yes,1,0,1,0,0,0,话 ||| 跟我提了,他说，他要你,B复现“说/提话”的发话框架，并追问前一个月话语的具体内容。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0252,2723327,文本对话,唐传奇,下邳令,知其事，又切请广画,廉广,余偶夜遇一神灵，传得画法，每不敢下笔，其如往往为妖，幸察之。,yes,1,0,1,0,0,0,请广画,画法 ||| 下笔,B复现“画”，并解释自己作画能力的来源与限制。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0253,2735118,文本对话,朴通事,甲,我赶着一百疋马，大前日来了。,乙,马们都好将来也麽？,yes,1,0,1,0,0,0,一百疋马,马们,B复现“马”，并追问A带来的马匹是否都好。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0254,2718266,文本对话,平凡的世界,金波,我想把顾养民捶一捶！,少平,打了他，说不定学校会把咱们开除了……你不要动手。由我出面！,yes,0,0,1,1,1,0,捶一捶,不要动手 ||| 由我出面,B承接A想打人的意图，并明确制止、改由自己处理，形成修正和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0255,2708589,文本对话,西游记,老妖,认你父王。我是他驸马，他是我丈人，怎么不去认认？,公主,你去不得。,yes,0,0,1,0,1,0,怎么不去认认,你去不得,B直接否定A提出的认亲行动，形成选择性承接和对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0256,2723031,文本对话,骆驼祥子,祥子,“我不能闲着！”,虎妞,“你不会找老头子去？”,yes,0,0,1,0,0,0,不能闲着,找老头子去,B承接A不能闲着的理由，提出去找老头子的行动建议。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0257,2751213,日常对话,chatterbot-1k,,玩笑,,"你什么时候穿过蟾蜍和星系,你得到了什么？",uncertain,?,?,?,?,?,0,玩笑,蟾蜍和星系,B话轮语义混乱，无法稳定判断是否承接A的“玩笑”。,语料疑似错配或机器生成残句，暂不强行判断。,top30_reviewed,1,low,B语义混乱，无法稳定判断是否承接A的“玩笑”，保留uncertain。,uncertain,?,?,?,?,?,0,玩笑,蟾蜍和星系,top30_reviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0258,2752506,网络回帖,tieba-305w,上帖,搞得自己是亚洲人大代表一样 下月开会 通知这老哥没有,回帖,这两个国家，把扩张主义当成国策的叫做日本，把恐怖主义当成国策的叫做阿富汗？,no,0,0,0,0,0,0,,,B转入国家扩张主义和恐怖主义分类，与A关于亚洲人大代表的讽刺缺少稳定映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0259,2757085,影视对白,subtitle-useless,,我至少出力让议会选你为王,,给我们一个马其顿的继承人吧,yes,0,0,1,0,0,0,选你为王,马其顿的继承人,B承接A关于王位合法性的说法，提出继承人这一后续政治要求。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0260,2725898,日常对话,青云语料,问,貌似喜欢男人,答,嘿嘿，还好菲菲是个女生，不然菲菲这么可爱，肯定会被你缠上的,yes,1,0,1,0,1,0,喜欢男人,女生 ||| 不然,B承接A关于喜欢男性的判断，并以菲菲是女生作反向调侃。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0261,2733378,文本对话,朱子语类,先生,某人如何？,门人,也靠不得,yes,0,0,1,0,0,0,如何,也靠不得,B用“也靠不得”填入A对某人的“如何”评价槽位，属于弱填槽型回应。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0262,2751942,网络回帖,贴吧回帖,上文,曼联加油···,回帖,【懂球直播】免费高清,no,0,0,0,0,0,0,,,B像直播广告或无关链接，与A的“曼联加油”缺少稳定回应关系。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0263,2889358,日常对话,douban-multiturn-100w,甲,那很好还真是没体会过这种经历,乙,就因为这个人弄得我对水瓶男生的印象都坏了我之前很喜欢水瓶座的人这人分手之后太不可理喻,yes,0,0,1,0,0,0,这种经历,这个人,B用“这个人”的经历解释A说的“这种经历”，属于语义选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,round2_reviewed,1,medium,B用“这个人”的经历解释A提到的“这种经历”，属于指示性语义承接，保留yes。,yes,0,0,1,0,0,0,这种经历,这个人,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0264,2694721,访谈语料,mfa_press,毛宁,中方谴责针对外交机构的袭击行为，呼吁按照《维也纳外交关系公约》规定确保外交馆舍安全。,《中国日报》记者,在新一轮巴以冲突爆发一年之际，美国财政部7日以为哈马斯提供资助为由，对第三国的个人和实体实施制裁。我们还注意到，9月底美国再次对以色列提供了87亿美元军事援助。请问发言人对此有何评论？,no,0,0,0,0,0,0,,,B提出新的国际新闻问题，与A关于外交机构袭击的表态没有相邻共鸣关系。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0265,2736207,文本对话,世说新语,裴令公,裴至，下席于地，哭吊喭毕，便去。,,【人】：凡吊，主人哭，客乃为礼。阮既不哭，君何为哭？,yes,1,0,1,1,1,0,哭吊 ||| 哭,阮既不哭 ||| 君何为哭,B复现“哭”，并对A中哭吊行为提出礼法层面的追问和纠正，形成修正与对比。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0266,2733965,文本对话,孟子,问者,王勿异也。王问臣，臣不敢不以正对,孟子,君有过则谏，反覆之而不听，则去,yes,0,0,1,0,0,0,以正对,君有过则谏,B用“君有过则谏”解释A中“以正对”的行为原则，属于语义选择性承接。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0267,2683937,文本对话,红楼梦,探春,我一肚子气，没人煞性子，正要拿他奶奶出气去，偏他碰了来，说了这些话，叫我也没了主意了。,丙,环爷和兰哥儿家学里这一年的银子，是做那一项用的？,no,0,0,0,0,0,0,,,B转问家学银子的用途，与A关于出气和没主意的叙述缺少稳定映射。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0268,2734137,文本对话,论语,子路,有之。诔曰：祷尔于上下神祗,孔子,丘之祷久矣,yes,1,0,1,0,0,0,祷,丘之祷久矣,B复现“祷”，并将A引用的祈祷内容转化为自身长期祈祷的说明。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
F300V1-0269,2724646,文本对话,清平山堂话本,窦仪,秦将白起也。,太祖,莫非坑赵卒四十万乎？,yes,0,0,1,0,0,0,秦将白起,坑赵卒四十万,B用白起坑赵卒的事迹确认并扩展A中的人物身份。,,ai_assisted_unreviewed,0,,,,,,,,,,,,ai_assisted_unreviewed,0,,,,,,,,,,,,gold_candidate_v3_carried_from_v2,0,,,,,,,,,,,,0,,frozen_gold_v1,formal_300_v1_gold_candidate_v3,2026-06-21
